Date,landingPagePath,source,medium,Ad,campaign,region,city,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration
04/08/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Bolton,3,0,529,1,0,3,1,529
04/08/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Tewksbury,1,1,0,1,1,1,1,0
04/10/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Groton,1,1,0,1,1,1,1,0
04/16/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Belgrade,1,0,590,1,1,2,1,590
04/16/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,1,0,1,0,1,1,0
04/16/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Dover,1,1,0,1,1,1,1,0
04/18/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Newburyport,1,1,0,1,1,1,1,0
04/20/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Pittsfield,2,0,18,1,1,2,1,18
04/22/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Chelmsford,1,1,0,1,1,1,1,0
04/24/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Biddeford,3,0,157,1,0,3,1,158
04/25/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Massachusetts,Lynn,2,0,746,1,1,3,1,746
04/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Dudley,12,0,1394,1,1,20,1,1395
04/27/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Massachusetts,Rowley,2,2,0,2,0,2,2,0
04/27/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Maynard,28,0,1271,1,0,42,1,1269
04/27/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Rowley,6,0,392,1,0,6,1,393
04/28/2018,/office-of-admissions/new-england-regional-tuition-program,CONNECT.XFINITY.COM,REFERRAL,(NOT SET),(not set),Massachusetts,Revere,3,0,2156,1,0,6,1,2157
04/28/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
04/29/2018,/office-of-admissions/new-england-regional-tuition-program,CONNECT.XFINITY.COM,REFERRAL,(NOT SET),(not set),Massachusetts,Revere,8,0,662,1,0,19,1,661
05/09/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Biddeford,1,1,0,1,0,1,1,0
05/11/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Danvers,3,0,42,1,1,4,1,42
05/14/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Portland,4,0,135,1,0,6,1,136
05/14/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Revere,1,1,0,1,1,1,1,0
05/21/2018,/office-of-admissions/new-england-regional-tuition-program,YAHOO,ORGANIC,(NOT SET),(not set),Massachusetts,Mansfield,1,1,0,1,0,1,1,0
05/23/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Hartford,2,0,48,1,1,3,1,48
05/27/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Foxborough,1,1,0,1,1,1,1,0
06/03/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Rhode Island,Coventry,3,0,128,1,0,5,1,128
06/05/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Farmington,1,1,0,1,0,1,1,0
06/06/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Rhode Island,Providence,3,1,20,2,2,4,2,20
06/06/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Vermont,Danville,2,2,0,2,0,2,2,0
06/11/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Norton,10,0,223,1,0,10,1,223
06/12/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Florida,The Villages,1,1,0,1,1,1,1,0
06/21/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,1,0,1,1,1,1,0
06/21/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Vermont,Saint Albans City,1,1,0,1,1,1,1,0
06/22/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Falmouth,10,0,2523,1,0,14,1,2524
06/24/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Kingston,6,0,109,1,0,7,1,110
06/28/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Vermont,Putney,8,0,1398,1,0,16,1,1398
06/29/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Wallingford,1,1,0,1,1,1,1,0
07/05/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maryland,Bethesda,1,1,0,1,1,1,1,0
07/09/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Falmouth,1,1,0,1,1,1,1,0
07/13/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Missouri,Springfield,2,0,52,1,0,2,1,52
07/16/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Trumbull,1,1,0,1,1,1,1,0
07/17/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Guilford,3,0,60,1,1,3,1,60
07/17/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Sharon,1,1,0,1,1,1,1,0
07/17/2018,/office-of-admissions/new-england-regional-tuition-program,SEARCH.XFINITY.COM,REFERRAL,(NOT SET),(not set),Massachusetts,Beverly,2,0,33,1,0,2,1,33
07/20/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,12,0,1009,1,0,17,1,1008
07/20/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Rhode Island,Westerly,4,0,1044,1,1,6,1,1044
07/23/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,East Hartford,2,0,77,1,1,2,1,77
07/26/2018,/office-of-admissions/new-england-regional-tuition-program,BING,ORGANIC,(NOT SET),(not set),New Hampshire,Portsmouth,1,0,41,1,1,2,1,41
07/27/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Rhode Island,Newport,2,0,27,1,1,2,1,27
08/01/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Jonesport,2,0,97,1,1,5,1,97
08/03/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,1,1,1,0
08/07/2018,/office-of-admissions/new-england-regional-tuition-program,BING,ORGANIC,(NOT SET),(not set),Connecticut,Groton,2,0,69,1,1,3,1,69
08/08/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Rhode Island,South Kingstown,1,1,0,1,1,1,1,0
08/18/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Haverhill,1,0,0,1,0,2,1,0
08/20/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Marshfield,2,0,36,1,1,4,1,37
08/22/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Upton,5,0,830,1,1,16,1,832
08/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,0,1,1,1,2,1,1
08/30/2018,/office-of-admissions/new-england-regional-tuition-program,YAHOO,ORGANIC,(NOT SET),(not set),Rhode Island,Pawtucket,1,1,0,1,0,1,1,0
09/05/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Texas,Aransas Pass,2,0,195,1,1,3,1,194
09/07/2018,/office-of-admissions/new-england-regional-tuition-program,BING,ORGANIC,(NOT SET),(not set),Maine,Auburn,1,1,0,1,1,1,1,0
09/08/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Gyeongsangbuk-do,Gyeongsan-si,2,0,97,1,1,3,1,97
09/09/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Dartmouth,2,0,987,1,0,4,1,988
09/10/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,4,0,97,1,1,7,1,97
09/10/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Ohio,Sunbury,1,1,0,1,1,1,1,0
09/11/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Marshfield,3,1,55,2,1,3,2,55
09/11/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Vermont,Burlington,5,0,1614,1,0,6,1,1614
09/14/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,2,0,33,1,0,3,1,32
09/14/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
09/14/2018,/office-of-admissions/new-england-regional-tuition-program,SOUTHERNMAINEHUSKIES.COM,REFERRAL,(NOT SET),(not set),Maine,Orono,4,0,138,1,0,5,1,138
09/22/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Marshfield,1,1,0,1,1,1,1,0
09/23/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,York,1,0,74,1,0,2,1,74
09/23/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Rockport,5,0,85,1,0,5,1,85
09/23/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Wyoming,Jackson,2,0,12,1,0,2,1,12
09/24/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Durham,1,1,0,1,1,1,1,0
09/25/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Rhode Island,Cumberland,2,0,98,1,1,2,1,98
09/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,New Haven,3,0,38,1,1,3,1,38
09/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Farmington,1,1,0,1,0,1,1,0
10/01/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Massachusetts,Boston,7,0,270,1,1,10,1,270
10/02/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Rhode Island,Providence,1,1,0,1,1,1,1,0
10/03/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Maine,Old Town,1,1,0,1,1,1,1,0
10/03/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Marshfield,1,1,0,1,0,1,1,0
10/04/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,New Haven,3,0,868,1,0,3,1,868
10/05/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
10/07/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Bedford,1,1,0,1,1,1,1,0
10/08/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Hartford,6,1,141,3,1,9,3,141
10/08/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Amherst,1,1,0,1,1,1,1,0
10/09/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Massachusetts,Wareham,6,0,304,1,1,11,1,302
10/09/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Merrimack,7,0,306,1,1,9,1,307
10/10/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Fairfield,1,1,0,1,0,1,1,0
10/10/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,New Haven,1,1,0,1,0,1,1,0
10/11/2018,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,(NOT SET),(not set),Rajasthan,Jaipur,1,1,0,1,1,1,1,0
10/11/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Brunswick,1,1,0,1,1,1,1,0
10/13/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Raymond,1,1,0,1,1,1,1,0
10/14/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Vermont,Colchester,1,0,31,1,0,2,1,31
10/15/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Braintree,2,0,13,1,1,2,1,13
10/16/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Wareham,2,0,39,1,0,2,1,39
10/17/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,0,559,1,0,2,1,559
10/18/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
10/20/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maryland,Olney,1,1,0,1,1,1,1,0
10/21/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
10/22/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Hamilton,2,0,53,1,1,2,1,53
10/25/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Marblehead,3,0,35,1,0,4,1,35
10/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Indiana,Indianapolis,1,1,0,1,0,1,1,0
10/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Claremont,1,1,0,1,0,1,1,0
10/27/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Bangor,2,0,99,1,1,3,1,99
10/30/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Orono,1,1,0,1,1,1,1,0
10/31/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Suffield,1,1,0,1,1,1,1,0
11/01/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Karnataka,Bengaluru,1,1,0,1,1,1,1,0
11/01/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Missouri,Bolivar,2,0,105,1,0,3,1,105
11/01/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Nashua,1,1,0,1,1,1,1,0
11/03/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Columbia,1,1,0,1,1,1,1,0
11/03/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,1,0,1,0,1,1,0
11/04/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Sandwich,1,1,0,1,1,1,1,0
11/06/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Hudson,2,0,52,1,1,2,1,52
11/07/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,New Fairfield,1,1,0,1,1,1,1,0
11/07/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Saint George,1,1,0,1,0,1,1,0
11/07/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
11/08/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Connecticut,Hartford,4,0,48,1,1,4,1,47
11/08/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,3,0,983,1,0,3,1,982
11/09/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Framingham,1,1,0,1,1,1,1,0
11/11/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,North Andover,2,2,0,2,1,2,2,0
11/12/2018,/office-of-admissions/new-england-regional-tuition-program,SEARCH.TB.ASK.COM,REFERRAL,(NOT SET),(not set),Massachusetts,Chicopee,1,1,0,1,1,1,1,0
11/13/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Andover,3,0,584,1,1,18,1,584
11/13/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,North Andover,6,0,1342,1,0,13,1,1342
11/13/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,West Newbury,3,0,107,1,1,5,1,107
11/15/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Andover,1,1,0,1,1,1,1,0
11/16/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Upton,2,0,155,1,1,2,1,155
11/20/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
11/20/2018,/office-of-admissions/new-england-regional-tuition-program,YAHOO,ORGANIC,(NOT SET),(not set),Connecticut,Meriden,1,1,0,1,1,1,1,0
11/23/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Cambridge,1,1,0,1,1,1,1,0
11/23/2018,/office-of-admissions/new-england-regional-tuition-program,SOUTHERNMAINEHUSKIES.COM,REFERRAL,(NOT SET),(not set),Florida,Siesta Key,1,1,0,1,0,1,1,0
11/24/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,New Fairfield,1,1,0,1,1,1,1,0
11/25/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,2,0,45,1,0,2,1,45
11/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Andover,1,1,0,1,0,1,1,0
11/26/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,0,1,1,0
11/27/2018,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Maine,Portland,4,0,1673,1,1,4,1,1673
11/28/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Gorham,1,1,0,1,0,1,1,0
11/29/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,New Haven,7,0,182,1,1,7,1,182
12/03/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Newington,2,0,80,1,1,2,1,80
12/09/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Rhode Island,Warwick,1,1,0,1,1,1,1,0
12/10/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Brunswick,1,1,0,1,1,1,1,0
12/11/2018,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Newbury,13,0,687,1,0,26,1,687
12/11/2018,/office-of-admissions/new-england-regional-tuition-program,YAHOO,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,1,0,1,1,1,1,0
